z_position,V_barrier,V_self_trapping,V_effective,psi_squared_density
7.377377377377378,0.01825368825420416,-9.090994423278675e-12,0.018253688245113163,6.060662948852451e-13
7.397397397397398,0.018085738111197038,-7.841174692105616e-12,0.018085738103355863,5.227449794737077e-13
7.417417417417418,0.01791888438364014,-6.760468630715714e-12,0.017918884376879673,4.506979087143809e-13
7.437437437437438,0.01775312527705727,-5.826374666905934e-12,0.017753125271230897,3.8842497779372893e-13
7.457457457457458,0.017588458931670454,-5.019332310254442e-12,0.01758845892665112,3.346221540169628e-13
7.477477477477478,0.017424883423189482,-4.322344964039e-12,0.017424883418867138,2.881563309359333e-13
7.497497497497498,0.0172623967636022,-3.720650138152667e-12,0.017262396759881553,2.480433425435111e-13
7.517517517517518,0.017100996901965395,-3.2014312349452122e-12,0.017100996898763963,2.1342874899634748e-13
7.537537537537538,0.016940681725196166,-2.753565779730831e-12,0.0169406817224426,1.8357105198205538e-13
7.557557557557558,0.016781449058863637,-2.367405585628241e-12,0.01678144905649623,1.5782703904188274e-13
7.577577577577578,0.016623296667980916,-2.0345848877499414e-12,0.016623296665946332,1.3563899251666277e-13
7.5975975975975985,0.0164662222577972,-1.7478529628204705e-12,0.016466222256049347,1.1652353085469803e-13
7.6176176176176185,0.01631022347458981,-1.5009281744490003e-12,0.016310223473088883,1.0006187829660002e-13
7.6376376376376385,0.016155297906456156,-1.28837075806031e-12,0.016155297905167783,8.589138387068732e-14
7.6576576576576585,0.016001443084105428,-1.105471988719668e-12,0.016001443082999955,7.36981325813112e-14
7.6776776776776785,0.015848656481649973,-9.481576649388715e-13,0.015848656480701814,6.321051099592476e-14
7.6976976976976985,0.01569693551739615,-8.129040966080635e-13,0.015696935516583244,5.419360644053757e-14
7.7177177177177185,0.015546277554634622,-6.966650095288727e-13,0.015546277553937957,4.6444333968591514e-14
7.7377377377377385,0.01539667990242997,-5.968079762335611e-13,0.015396679901833162,3.978719841557074e-14
7.7577577577577586,0.015248139816409455,-5.110591560578034e-13,0.015248139815898395,3.407061040385356e-14
7.777777777777779,0.0151006544995509,-4.374552796198604e-13,0.015100654499113445,2.9163685307990695e-14
7.797797797797799,0.01495422110296952,-3.743019464503047e-13,0.014954221102595219,2.4953463096686978e-14
7.817817817817819,0.014808836726703618,-3.2013742172921034e-13,0.01480883672638348,2.1342494781947356e-14
7.837837837837839,0.014664498420499059,-2.7370122087998087e-13,0.014664498420225358,1.8246748058665392e-14
7.857857857857859,0.01452120318459235,-2.339068608715233e-13,0.014521203184358443,1.559379072476822e-14
7.877877877877879,0.014378947970492318,-1.9981823602170672e-13,0.0143789479702925,1.3321215734780447e-14
7.897897897897899,0.014237729681760217,-1.7062914522416476e-13,0.014237729681589588,1.1375276348277651e-14
7.917917917917919,0.014097545174788145,-1.456455580282051e-13,0.0140975451746425,9.709703868547007e-15
7.937937937937939,0.013958391259575762,-1.2427025993746026e-13,0.013958391259451492,8.284683995830684e-15
7.957957957957959,0.013820264700505106,-1.0598956358239472e-13,0.013820264700399116,7.065970905492981e-15
7.977977977977979,0.013683162217113473,-9.036181287992832e-14,0.013683162217023112,6.024120858661888e-15
7.997997997997999,0.013547080484864256,-7.70074426379405e-14,0.013547080484787248,5.133829509196033e-15
8.018018018018019,0.013412016135915611,-6.560038692485703e-14,0.01341201613585001,4.373359128323802e-15
8.038038038038039,0.013277965759886943,-5.586065646041028e-14,0.013277965759831083,3.724043764027352e-15
8.058058058058059,0.013144925904622965,-4.754792878135792e-14,0.013144925904575416,3.169861918757195e-15
8.078078078078079,0.013012893076955448,-4.0456015424570124e-14,0.013012893076914993,2.6970676949713418e-15
8.098098098098099,0.012881863743462372,-3.4408088226242864e-14,0.012881863743427964,2.293872548416191e-15
8.118118118118119,0.01275183433122451,-2.925256239092223e-14,0.012751834331195257,1.950170826061482e-15
8.138138138138139,0.012622801228579353,-2.4859547527665702e-14,0.012622801228554493,1.6573031685110469e-15
8.158158158158159,0.0124947607858722,-2.1117789637525362e-14,0.012494760785851081,1.4078526425016908e-15
8.178178178178179,0.012367709316204447,-1.7932037289635546e-14,0.012367709316186516,1.1954691526423697e-15
8.198198198198199,0.012241643096178903,-1.522077413787471e-14,0.012241643096163683,1.014718275858314e-15
8.218218218218219,0.012116558366642114,-1.2914267677412494e-14,0.012116558366629199,8.609511784941663e-16
8.238238238238239,0.01199245133342355,-1.0952890870123058e-14,0.011992451333412597,7.301927246748705e-16
8.258258258258259,0.011869318168071635,-9.28567911077584e-15,0.011869318168062349,6.190452740517228e-16
